State,State Name,Year,Month,Indicator,Data Value,Predicted Value,Percent Complete,Percent Pending Investigation,Footnote
OK,Oklahoma,2015,June,Number of Drug Overdose Deaths,738,744,100,0.023597892,
OK,Oklahoma,2015,July,Number of Drug Overdose Deaths,733,739,100,0.020946247,
OK,Oklahoma,2015,August,Number of Drug Overdose Deaths,727,732,100,0.015670297,
OK,Oklahoma,2015,September,Number of Drug Overdose Deaths,718,723,100,0.018304003,
OK,Oklahoma,2015,October,Number of Drug Overdose Deaths,723,728,100,0.01829587,
OK,Oklahoma,2015,November,Number of Drug Overdose Deaths,727,733,100,0.020899734,
OK,Oklahoma,2015,December,Number of Drug Overdose Deaths,722,727,100,0.018266747,
OK,Oklahoma,2016,January,Number of Drug Overdose Deaths,696,701,100,0.018407005,
OK,Oklahoma,2016,February,Number of Drug Overdose Deaths,710,715,100,0.01845213,
OK,Oklahoma,2016,March,Number of Drug Overdose Deaths,698,703,100,0.021157305,
OK,Oklahoma,2016,April,Number of Drug Overdose Deaths,712,718,100,0.023781841,
OK,Oklahoma,2016,May,Number of Drug Overdose Deaths,734,740,100,0.02631025,
OK,Oklahoma,2016,June,Number of Drug Overdose Deaths,727,733,100,0.021142208,
OK,Oklahoma,2016,July,Number of Drug Overdose Deaths,752,758,100,0.021165701,
OK,Oklahoma,2016,August,Number of Drug Overdose Deaths,768,774,100,0.021111522,
OK,Oklahoma,2016,September,Number of Drug Overdose Deaths,761,767,100,0.02102773,
OK,Oklahoma,2016,October,Number of Drug Overdose Deaths,776,781,100,0.015770798,
OK,Oklahoma,2016,November,Number of Drug Overdose Deaths,776,781,100,0.013144059,
OK,Oklahoma,2016,December,Number of Drug Overdose Deaths,803,808,100,0.013099293,
OK,Oklahoma,2017,January,Number of Drug Overdose Deaths,831,830,100,0.015647004,* Underreported due to incomplete data
OK,Oklahoma,2017,February,Number of Drug Overdose Deaths,834,836,100,0.015576728,* Underreported due to incomplete data
OK,Oklahoma,2017,March,Number of Drug Overdose Deaths,845,847,100,0.018126262,* Underreported due to incomplete data
OK,Oklahoma,2017,April,Number of Drug Overdose Deaths,848,851,100,0.018067314,* Underreported due to incomplete data
OK,Oklahoma,2017,May,Number of Drug Overdose Deaths,829,832,100,0.015509888,* Underreported due to incomplete data
OK,Oklahoma,2017,June,Number of Drug Overdose Deaths,849,855,100,0.018008747,* Underreported due to incomplete data
OK,Oklahoma,2017,July,Number of Drug Overdose Deaths,848,856,100,0.020513873,* Underreported due to incomplete data
OK,Oklahoma,2017,August,Number of Drug Overdose Deaths,818,830,100,0.020511243,* Underreported due to incomplete data
OK,Oklahoma,2017,September,Number of Drug Overdose Deaths,821,833,100,0.028156756,* Underreported due to incomplete data
OK,Oklahoma,2017,October,Number of Drug Overdose Deaths,791,802,100,0.035773604,* Underreported due to incomplete data
OK,Oklahoma,2017,November,Number of Drug Overdose Deaths,791,802,100,0.055993892,* Underreported due to incomplete data
OK,Oklahoma,2015,January,"Opioids (T40.0-T40.4,T40.6)",505,509,100,0.021170742,
OK,Oklahoma,2015,March,"Opioids (T40.0-T40.4,T40.6)",487,491,100,0.018400231,
OK,Oklahoma,2015,April,"Opioids (T40.0-T40.4,T40.6)",496,500,100,0.018418145,
OK,Oklahoma,2015,May,"Opioids (T40.0-T40.4,T40.6)",482,486,100,0.018427357,
OK,Oklahoma,2015,June,"Opioids (T40.0-T40.4,T40.6)",470,474,100,0.023597892,
OK,Oklahoma,2015,July,"Opioids (T40.0-T40.4,T40.6)",463,467,100,0.020946247,
OK,Oklahoma,2015,August,"Opioids (T40.0-T40.4,T40.6)",444,447,100,0.015670297,
OK,Oklahoma,2015,September,"Opioids (T40.0-T40.4,T40.6)",432,436,100,0.018304003,
OK,Oklahoma,2015,October,"Opioids (T40.0-T40.4,T40.6)",431,435,100,0.01829587,
OK,Oklahoma,2015,November,"Opioids (T40.0-T40.4,T40.6)",434,438,100,0.020899734,
OK,Oklahoma,2015,December,"Opioids (T40.0-T40.4,T40.6)",427,431,100,0.018266747,
OK,Oklahoma,2016,January,"Opioids (T40.0-T40.4,T40.6)",411,414,100,0.018407005,
OK,Oklahoma,2016,February,"Opioids (T40.0-T40.4,T40.6)",420,424,100,0.01845213,
OK,Oklahoma,2016,March,"Opioids (T40.0-T40.4,T40.6)",409,413,100,0.021157305,
OK,Oklahoma,2016,April,"Opioids (T40.0-T40.4,T40.6)",410,414,100,0.023781841,
OK,Oklahoma,2016,May,"Opioids (T40.0-T40.4,T40.6)",414,418,100,0.02631025,
OK,Oklahoma,2016,June,"Opioids (T40.0-T40.4,T40.6)",401,405,100,0.021142208,
OK,Oklahoma,2016,July,"Opioids (T40.0-T40.4,T40.6)",411,415,100,0.021165701,
OK,Oklahoma,2016,August,"Opioids (T40.0-T40.4,T40.6)",425,429,100,0.021111522,
OK,Oklahoma,2016,September,"Opioids (T40.0-T40.4,T40.6)",420,424,100,0.02102773,
OK,Oklahoma,2016,October,"Opioids (T40.0-T40.4,T40.6)",425,428,100,0.015770798,
OK,Oklahoma,2016,November,"Opioids (T40.0-T40.4,T40.6)",418,421,100,0.013144059,
OK,Oklahoma,2016,December,"Opioids (T40.0-T40.4,T40.6)",432,435,100,0.013099293,
OK,Oklahoma,2017,January,"Opioids (T40.0-T40.4,T40.6)",448,448,100,0.015647004,* Underreported due to incomplete data
OK,Oklahoma,2017,February,"Opioids (T40.0-T40.4,T40.6)",446,447,100,0.015576728,* Underreported due to incomplete data
OK,Oklahoma,2017,March,"Opioids (T40.0-T40.4,T40.6)",448,450,100,0.018126262,* Underreported due to incomplete data
OK,Oklahoma,2017,April,"Opioids (T40.0-T40.4,T40.6)",447,449,100,0.018067314,* Underreported due to incomplete data
OK,Oklahoma,2017,May,"Opioids (T40.0-T40.4,T40.6)",438,439,100,0.015509888,* Underreported due to incomplete data
OK,Oklahoma,2017,June,"Opioids (T40.0-T40.4,T40.6)",452,455,100,0.018008747,* Underreported due to incomplete data
OK,Oklahoma,2017,July,"Opioids (T40.0-T40.4,T40.6)",450,456,100,0.020513873,* Underreported due to incomplete data
OK,Oklahoma,2017,August,"Opioids (T40.0-T40.4,T40.6)",428,434,100,0.020511243,* Underreported due to incomplete data
OK,Oklahoma,2017,September,"Opioids (T40.0-T40.4,T40.6)",424,431,100,0.028156756,* Underreported due to incomplete data
OK,Oklahoma,2017,October,"Opioids (T40.0-T40.4,T40.6)",401,407,100,0.035773604,* Underreported due to incomplete data
OK,Oklahoma,2017,November,"Opioids (T40.0-T40.4,T40.6)",402,409,100,0.055993892,* Underreported due to incomplete data
OK,Oklahoma,2015,January,Percent with drugs specified,96.09571788,,100,0.021170742,
OK,Oklahoma,2015,February,Percent with drugs specified,96.50711514,,100,0.018431724,
OK,Oklahoma,2015,March,Percent with drugs specified,96.36835279,,100,0.018400231,
OK,Oklahoma,2015,April,Percent with drugs specified,96.86684073,,100,0.018418145,
OK,Oklahoma,2015,May,Percent with drugs specified,96.94148936,,100,0.018427357,
OK,Oklahoma,2015,June,Percent with drugs specified,96.88346883,,100,0.023597892,
OK,Oklahoma,2015,July,Percent with drugs specified,96.72578445,,100,0.020946247,
OK,Oklahoma,2015,August,Percent with drugs specified,96.14855571,,100,0.015670297,
OK,Oklahoma,2015,September,Percent with drugs specified,96.10027855,,100,0.018304003,
OK,Oklahoma,2015,October,Percent with drugs specified,96.26556017,,100,0.01829587,
OK,Oklahoma,2015,November,Percent with drugs specified,96.42365887,,100,0.020899734,
OK,Oklahoma,2015,December,Percent with drugs specified,96.81440443,,100,0.018266747,
OK,Oklahoma,2016,January,Percent with drugs specified,96.55172414,,100,0.018407005,
OK,Oklahoma,2016,February,Percent with drugs specified,96.1971831,,100,0.01845213,
OK,Oklahoma,2016,March,Percent with drugs specified,96.13180516,,100,0.021157305,
OK,Oklahoma,2016,April,Percent with drugs specified,95.92696629,,100,0.023781841,
OK,Oklahoma,2016,May,Percent with drugs specified,95.50408719,,100,0.02631025,
OK,Oklahoma,2016,June,Percent with drugs specified,95.73590096,,100,0.021142208,
OK,Oklahoma,2016,July,Percent with drugs specified,96.14361702,,100,0.021165701,
OK,Oklahoma,2016,August,Percent with drugs specified,96.22395833,,100,0.021111522,
OK,Oklahoma,2016,September,Percent with drugs specified,96.05781866,,100,0.02102773,
OK,Oklahoma,2016,October,Percent with drugs specified,96.39175258,,100,0.015770798,
OK,Oklahoma,2016,November,Percent with drugs specified,96.39175258,,100,0.013144059,
OK,Oklahoma,2016,December,Percent with drugs specified,96.26400996,,100,0.013099293,
OK,Oklahoma,2017,January,Percent with drugs specified,96.14921781,,100,0.015647004,* Underreported due to incomplete data
OK,Oklahoma,2017,February,Percent with drugs specified,96.28297362,,100,0.015576728,* Underreported due to incomplete data
OK,Oklahoma,2017,March,Percent with drugs specified,96.44970414,,100,0.018126262,* Underreported due to incomplete data
OK,Oklahoma,2017,April,Percent with drugs specified,96.58018868,,100,0.018067314,* Underreported due to incomplete data
OK,Oklahoma,2017,May,Percent with drugs specified,96.98431846,,100,0.015509888,* Underreported due to incomplete data
OK,Oklahoma,2017,June,Percent with drugs specified,96.58421673,,100,0.018008747,* Underreported due to incomplete data
OK,Oklahoma,2017,July,Percent with drugs specified,96.69811321,,100,0.020513873,* Underreported due to incomplete data
OK,Oklahoma,2017,August,Percent with drugs specified,96.6992665,,100,0.020511243,* Underreported due to incomplete data
OK,Oklahoma,2017,September,Percent with drugs specified,96.46772229,,100,0.028156756,* Underreported due to incomplete data
OK,Oklahoma,2017,October,Percent with drugs specified,96.20733249,,100,0.035773604,* Underreported due to incomplete data
OK,Oklahoma,2017,November,Percent with drugs specified,96.08091024,,100,0.055993892,* Underreported due to incomplete data
OK,Oklahoma,2015,January,Psychostimulants with abuse potential (T43.6),164,167,100,0.021170742,
OK,Oklahoma,2015,February,Psychostimulants with abuse potential (T43.6),171,174,100,0.018431724,
OK,Oklahoma,2015,March,Psychostimulants with abuse potential (T43.6),170,173,100,0.018400231,
OK,Oklahoma,2015,April,Psychostimulants with abuse potential (T43.6),168,171,100,0.018418145,
OK,Oklahoma,2015,May,Psychostimulants with abuse potential (T43.6),170,173,100,0.018427357,
OK,Oklahoma,2015,June,Psychostimulants with abuse potential (T43.6),182,185,100,0.023597892,
OK,Oklahoma,2015,July,Psychostimulants with abuse potential (T43.6),180,183,100,0.020946247,
OK,Oklahoma,2015,August,Psychostimulants with abuse potential (T43.6),181,184,100,0.015670297,
OR,Oregon,2016,January,Cocaine (T40.5),23,24,100,0.02252062,
OK,Oklahoma,2015,September,Psychostimulants with abuse potential (T43.6),193,196,100,0.018304003,
OK,Oklahoma,2015,October,Psychostimulants with abuse potential (T43.6),198,201,100,0.01829587,
OK,Oklahoma,2015,November,Psychostimulants with abuse potential (T43.6),203,206,100,0.020899734,
OK,Oklahoma,2015,December,Psychostimulants with abuse potential (T43.6),199,202,100,0.018266747,
OK,Oklahoma,2016,January,Psychostimulants with abuse potential (T43.6),197,200,100,0.018407005,
OK,Oklahoma,2016,February,Psychostimulants with abuse potential (T43.6),197,200,100,0.01845213,
OK,Oklahoma,2016,March,Psychostimulants with abuse potential (T43.6),201,204,100,0.021157305,
OK,Oklahoma,2016,April,Psychostimulants with abuse potential (T43.6),205,208,100,0.023781841,
OK,Oklahoma,2016,May,Psychostimulants with abuse potential (T43.6),215,219,100,0.02631025,
OK,Oklahoma,2016,June,Psychostimulants with abuse potential (T43.6),212,215,100,0.021142208,
OK,Oklahoma,2016,July,Psychostimulants with abuse potential (T43.6),229,232,100,0.021165701,
OK,Oklahoma,2016,August,Psychostimulants with abuse potential (T43.6),241,245,100,0.021111522,
OK,Oklahoma,2016,September,Psychostimulants with abuse potential (T43.6),238,242,100,0.02102773,
OK,Oklahoma,2016,October,Psychostimulants with abuse potential (T43.6),251,254,100,0.015770798,
OK,Oklahoma,2016,November,Psychostimulants with abuse potential (T43.6),256,259,100,0.013144059,
OK,Oklahoma,2016,December,Psychostimulants with abuse potential (T43.6),267,271,100,0.013099293,
OK,Oklahoma,2017,January,Psychostimulants with abuse potential (T43.6),267,270,100,0.015647004,* Underreported due to incomplete data
OK,Oklahoma,2017,February,Psychostimulants with abuse potential (T43.6),276,278,100,0.015576728,* Underreported due to incomplete data
OK,Oklahoma,2017,March,Psychostimulants with abuse potential (T43.6),275,277,100,0.018126262,* Underreported due to incomplete data
OK,Oklahoma,2017,April,Psychostimulants with abuse potential (T43.6),283,285,100,0.018067314,* Underreported due to incomplete data
OK,Oklahoma,2017,May,Psychostimulants with abuse potential (T43.6),286,287,100,0.015509888,* Underreported due to incomplete data
OK,Oklahoma,2017,June,Psychostimulants with abuse potential (T43.6),294,296,100,0.018008747,* Underreported due to incomplete data
OK,Oklahoma,2017,July,Psychostimulants with abuse potential (T43.6),300,306,100,0.020513873,* Underreported due to incomplete data
OK,Oklahoma,2017,August,Psychostimulants with abuse potential (T43.6),293,300,100,0.020511243,* Underreported due to incomplete data
OK,Oklahoma,2017,September,Psychostimulants with abuse potential (T43.6),295,303,100,0.028156756,* Underreported due to incomplete data
OK,Oklahoma,2017,October,Psychostimulants with abuse potential (T43.6),289,295,100,0.035773604,* Underreported due to incomplete data
OK,Oklahoma,2017,November,Psychostimulants with abuse potential (T43.6),286,292,100,0.055993892,* Underreported due to incomplete data
OK,Oklahoma,2015,January,"Synthetic opioids, excl. methadone (T40.4)",72,73,100,0.021170742,
OK,Oklahoma,2015,February,"Synthetic opioids, excl. methadone (T40.4)",78,79,100,0.018431724,
OK,Oklahoma,2015,March,"Synthetic opioids, excl. methadone (T40.4)",76,77,100,0.018400231,
OK,Oklahoma,2015,April,"Synthetic opioids, excl. methadone (T40.4)",81,82,100,0.018418145,
OK,Oklahoma,2015,May,"Synthetic opioids, excl. methadone (T40.4)",79,80,100,0.018427357,
OK,Oklahoma,2015,June,"Synthetic opioids, excl. methadone (T40.4)",89,91,100,0.023597892,
OK,Oklahoma,2015,July,"Synthetic opioids, excl. methadone (T40.4)",93,95,100,0.020946247,
OK,Oklahoma,2015,August,"Synthetic opioids, excl. methadone (T40.4)",89,90,100,0.015670297,
OK,Oklahoma,2015,September,"Synthetic opioids, excl. methadone (T40.4)",87,89,100,0.018304003,
OK,Oklahoma,2015,October,"Synthetic opioids, excl. methadone (T40.4)",92,94,100,0.01829587,
OK,Oklahoma,2015,November,"Synthetic opioids, excl. methadone (T40.4)",94,96,100,0.020899734,
OK,Oklahoma,2015,December,"Synthetic opioids, excl. methadone (T40.4)",92,94,100,0.018266747,
OK,Oklahoma,2016,January,"Synthetic opioids, excl. methadone (T40.4)",93,95,100,0.018407005,
OK,Oklahoma,2016,February,"Synthetic opioids, excl. methadone (T40.4)",93,95,100,0.01845213,
OK,Oklahoma,2016,March,"Synthetic opioids, excl. methadone (T40.4)",96,98,100,0.021157305,
OK,Oklahoma,2016,April,"Synthetic opioids, excl. methadone (T40.4)",95,97,100,0.023781841,
OK,Oklahoma,2016,May,"Synthetic opioids, excl. methadone (T40.4)",102,104,100,0.02631025,
OK,Oklahoma,2016,June,"Synthetic opioids, excl. methadone (T40.4)",90,92,100,0.021142208,
OK,Oklahoma,2016,July,"Synthetic opioids, excl. methadone (T40.4)",89,91,100,0.021165701,
OK,Oklahoma,2016,August,"Synthetic opioids, excl. methadone (T40.4)",97,99,100,0.021111522,
OK,Oklahoma,2016,September,"Synthetic opioids, excl. methadone (T40.4)",99,101,100,0.02102773,
OK,Oklahoma,2016,October,"Synthetic opioids, excl. methadone (T40.4)",91,93,100,0.015770798,
OK,Oklahoma,2016,November,"Synthetic opioids, excl. methadone (T40.4)",88,89,100,0.013144059,
OK,Oklahoma,2016,December,"Synthetic opioids, excl. methadone (T40.4)",95,97,100,0.013099293,
OK,Oklahoma,2017,January,"Synthetic opioids, excl. methadone (T40.4)",102,102,100,0.015647004,* Underreported due to incomplete data
OK,Oklahoma,2017,February,"Synthetic opioids, excl. methadone (T40.4)",105,106,100,0.015576728,* Underreported due to incomplete data
OK,Oklahoma,2017,March,"Synthetic opioids, excl. methadone (T40.4)",105,106,100,0.018126262,* Underreported due to incomplete data
OK,Oklahoma,2017,April,"Synthetic opioids, excl. methadone (T40.4)",109,110,100,0.018067314,* Underreported due to incomplete data
OK,Oklahoma,2017,May,"Synthetic opioids, excl. methadone (T40.4)",103,105,100,0.015509888,* Underreported due to incomplete data
OK,Oklahoma,2017,June,"Synthetic opioids, excl. methadone (T40.4)",103,106,100,0.018008747,* Underreported due to incomplete data
OK,Oklahoma,2017,July,"Synthetic opioids, excl. methadone (T40.4)",106,109,100,0.020513873,* Underreported due to incomplete data
OK,Oklahoma,2017,August,"Synthetic opioids, excl. methadone (T40.4)",101,104,100,0.020511243,* Underreported due to incomplete data
OK,Oklahoma,2017,September,"Synthetic opioids, excl. methadone (T40.4)",103,106,100,0.028156756,* Underreported due to incomplete data
OK,Oklahoma,2017,October,"Synthetic opioids, excl. methadone (T40.4)",101,103,100,0.035773604,* Underreported due to incomplete data
OK,Oklahoma,2017,November,"Synthetic opioids, excl. methadone (T40.4)",102,104,100,0.055993892,* Underreported due to incomplete data
OR,Oregon,2015,January,Cocaine (T40.5),20,21,100,0.023247704,
OR,Oregon,2015,February,Cocaine (T40.5),19,20,100,0.023090689,
OR,Oregon,2015,March,Cocaine (T40.5),18,19,100,0.023006356,
OR,Oregon,2015,April,Cocaine (T40.5),18,19,100,0.020046967,
OR,Oregon,2015,May,Cocaine (T40.5),14,15,100,0.01991012,
OR,Oregon,2015,June,Cocaine (T40.5),19,20,100,0.022626994,
OR,Oregon,2015,July,Cocaine (T40.5),21,22,100,0.022554271,
OR,Oregon,2015,August,Cocaine (T40.5),22,23,100,0.022544102,
OR,Oregon,2015,September,Cocaine (T40.5),23,24,100,0.019682272,
OR,Oregon,2015,October,Cocaine (T40.5),24,25,100,0.016909029,
OR,Oregon,2015,November,Cocaine (T40.5),24,25,100,0.014033512,
OR,Oregon,2015,December,Cocaine (T40.5),24,25,100,0.022388895,
OR,Oregon,2016,February,Cocaine (T40.5),22,23,100,0.025385722,
